Well	Strain	Cycle	OD600	RFP	Time	Hour	OD600_fit	second_type	New Strain	Reps	RFP_norm
H4	s272	39	1.02950000762939	18	68400	19	0.899864507960622		s272	8	0
H4	s272	41	1.04980003833771	19	72000	20	0.901577095637465		s272	8	1
H5	s247	3	0.0878000035882	15	3600	1	3.26717627196042e-07		s247	4	0
H5	s247	5	0.087899997830391	18	7200	2	7.76340670989003e-07		s247	4	0
H5	s247	7	0.087899997830391	18	10800	3	1.84472521370354e-06		s247	4	0
H5	s247	9	0.0878000035882	18	14400	4	4.38338900463454e-06		s247	4	-0.5
H5	s247	11	0.087600000202656	18	18000	5	1.04156393177049e-05		s247	4	0
H5	s247	13	0.087600000202656	19	21600	6	2.47489124983609e-05		s247	4	0.5
H5	s247	15	0.087399996817112	19	25200	7	5.88047884383131e-05		s247	4	0.5
H5	s247	17	0.086800001561642	18	28800	8	0.000139713030558452		s247	4	0.5
H5	s247	19	0.086900003254414	18	32400	9	0.000331882450274921		s247	4	0.5
H5	s247	21	0.08669999986887	18	36000	10	0.000788041691170104		s247	4	0.5
H5	s247	23	0.086900003254414	27	39600	11	0.00186930977389854		s247	4	9.5
H5	s247	25	0.088500000536442	19	43200	12	0.00442373521072512		s247	4	1
H5	s247	27	0.092000000178814	20	46800	13	0.0104108654169408		s247	4	2.5
H5	s247	29	0.101400002837181	23	50400	14	0.0241873039592479		s247	4	6
H5	s247	31	0.13060000538826	32	54000	15	0.0545854250391077		s247	4	14
H5	s247	33	0.210999995470047	48	57600	16	0.115869707662763		s247	4	30
H5	s247	35	0.314000010490417	63	61200	17	0.21965391650477		s247	4	45
H5	s247	37	0.434799998998642	85	64800	18	0.352545001166466		s247	4	68
H5	s247	39	0.557099997997284	112	68400	19	0.472967677286701		s247	4	94
H5	s247	41	0.647899985313416	139	72000	20	0.55237224354822		s247	4	121
H6	s247	3	0.085600003600121	14	3600	1	0.000322741859353109		s247	4	-1
H6	s247	5	0.085600003600121	18	7200	2	0.000378052725129001		s247	4	0
H6	s247	7	0.086000002920628	18	10800	3	0.0004409194885173		s247	4	0
H6	s247	9	0.086099997162819	18	14400	4	0.000511714583779088		s247	4	-0.5
H6	s247	11	0.086099997162819	18	18000	5	0.000590609905013427		s247	4	0
H6	s247	13	0.086400002241135	18	21600	6	0.000677515867174164		s247	4	-0.5
H6	s247	15	0.086499996483326	19	25200	7	0.000772028243236591		s247	4	0.5
H6	s247	17	0.086099997162819	18	28800	8	0.000873392625653619		s247	4	0.5
H6	s247	19	0.086400002241135	18	32400	9	0.000980496418017439		s247	4	0.5
H6	s247	21	0.086199998855591	18	36000	10	0.00109189591115363		s247	4	0.5
H6	s247	23	0.086300000548363	27	39600	11	0.00120588107560612		s247	4	9.5
H6	s247	25	0.086800001561642	18	43200	12	0.00132057395768315		s247	4	0
H6	s247	27	0.086499996483326	18	46800	13	0.00143404964442255		s247	4	0.5
H6	s247	29	0.086800001561642	18	50400	14	0.00154446372234424		s247	4	1
H6	s247	31	0.087399996817112	18	54000	15	0.00165016865252538		s247	4	0
H6	s247	33	0.087600000202656	18	57600	16	0.00174980403512188		s247	4	0
H6	s247	35	0.087399996817112	18	61200	17	0.0018423514714306		s247	4	0
H6	s247	37	0.087099999189377	17	64800	18	0.00192715180329006		s247	4	0
H6	s247	39	0.087200000882149	18	68400	19	0.00200388889798833		s247	4	0
H6	s247	41	0.087600000202656	18	72000	20	0.0020725484173617		s247	4	0
H7	s247	3	0.088200002908707	15	3600	1	0		s247	4	0
H7	s247	5	0.088200002908707	17	7200	2	0		s247	4	-1
H7	s247	7	0.088200002908707	18	10800	3	0		s247	4	0
H7	s247	9	0.088200002908707	18	14400	4	0		s247	4	-0.5
H7	s247	11	0.0878000035882	18	18000	5	0		s247	4	0
H7	s247	13	0.087999999523163	19	21600	6	0		s247	4	0.5
H7	s247	15	0.0878000035882	18	25200	7	0		s247	4	-0.5
H7	s247	17	0.087099999189377	18	28800	8	0		s247	4	0.5
H7	s247	19	0.087200000882149	18	32400	9	0		s247	4	0.5
H7	s247	21	0.087200000882149	18	36000	10	0		s247	4	0.5
H7	s247	23	0.087099999189377	27	39600	11	0		s247	4	9.5
H7	s247	25	0.087499998509884	19	43200	12	0		s247	4	1
H7	s247	27	0.087300002574921	17	46800	13	0		s247	4	-0.5
H7	s247	29	0.087300002574921	18	50400	14	0		s247	4	1
H7	s247	31	0.089400000870228	18	54000	15	0		s247	4	0
H7	s247	33	0.088299997150898	18	57600	16	0		s247	4	0
H7	s247	35	0.088100001215935	18	61200	17	0		s247	4	0
H7	s247	37	0.087999999523163	17	64800	18	0		s247	4	0
H7	s247	39	0.087700001895428	18	68400	19	0		s247	4	0
H7	s247	41	0.088200002908707	18	72000	20	0		s247	4	0
H8	s247	3	0.087499998509884	16	3600	1	1.77079554806166e-08		s247	4	1
H8	s247	5	0.087600000202656	18	7200	2	4.38421150902202e-08		s247	4	0
H8	s247	7	0.0878000035882	18	10800	3	1.0854617575751e-07		s247	4	0
H8	s247	9	0.0878000035882	19	14400	4	2.68743172985932e-07		s247	4	0.5
H8	s247	11	0.087899997830391	19	18000	5	6.65365174676014e-07		s247	4	1
H8	s247	13	0.088100001215935	19	21600	6	1.64733520416337e-06		s247	4	0.5
H8	s247	15	0.088299997150898	19	25200	7	4.07851562005198e-06		s247	4	0.5
H8	s247	17	0.0878000035882	18	28800	8	1.00975942413576e-05		s247	4	0.5
H8	s247	19	0.088100001215935	18	32400	9	2.49990147878144e-05		s247	4	0.5
H8	s247	21	0.087899997830391	18	36000	10	6.18872404837498e-05		s247	4	0.5
H8	s247	23	0.088200002908707	28	39600	11	0.000153183899905189		s247	4	10.5
H8	s247	25	0.088600002229214	18	43200	12	0.000379019256703894		s247	4	0
H8	s247	27	0.088899999856949	19	46800	13	0.000936924050805869		s247	4	1.5
H8	s247	29	0.090300001204014	20	50400	14	0.00231072625264092		s247	4	3
H8	s247	31	0.093599997460842	22	54000	15	0.00566685879112782		s247	4	4
H8	s247	33	0.101000003516674	25	57600	16	0.0137090707248926		s247	4	7
H8	s247	35	0.118299998342991	33	61200	17	0.032120977564002		s247	4	15
H8	s247	37	0.156399995088577	49	64800	18	0.070203634446099		s247	4	32
H8	s247	39	0.221000000834465	76	68400	19	0.134713602781255		s247	4	58
H8	s247	41	0.299800008535385	98	72000	20	0.214220601234632		s247	4	80
H9	s248	3	0.089299999177456	16	3600	1	1.36148222090119e-05		s248	4	1
H9	s248	5	0.089599996805191	18	7200	2	2.91976435515672e-05		s248	4	0
H9	s248	7	0.090400002896786	19	10800	3	6.26142906428361e-05		s248	4	1
H9	s248	9	0.090499997138977	20	14400	4	0.000134269486738939		s248	4	1.5
H9	s248	11	0.090400002896786	20	18000	5	0.000287895219791072		s248	4	2
H9	s248	13	0.090499997138977	21	21600	6	0.000617150933087599		s248	4	2.5
H9	s248	15	0.090199999511242	21	25200	7	0.00132231119631367		s248	4	2.5
H9	s248	17	0.089800000190735	20	28800	8	0.00283019659372198		s248	4	2.5
H9	s248	19	0.090499997138977	21	32400	9	0.00604392255728685		s248	4	3.5
H9	s248	21	0.094200000166893	22	36000	10	0.0128451303425762		s248	4	4.5
H9	s248	23	0.104500003159046	33	39600	11	0.0270260927308731		s248	4	15.5
H9	s248	25	0.129299998283386	32	43200	12	0.0556987479819383		s248	4	14
H9	s248	27	0.19310000538826	51	46800	13	0.110228578397328		s248	4	33.5
H9	s248	29	0.29899999499321	70	50400	14	0.202813735719976		s248	4	53
H9	s248	31	0.431800007820129	97	54000	15	0.333385444372811		s248	4	79
H9	s248	33	0.566600024700165	126	57600	16	0.476399305807198		s248	4	108
H9	s248	35	0.67330002784729	154	61200	17	0.595518602613522		s248	4	136
H9	s248	37	0.745899975299835	183	64800	18	0.674114517022714		s248	4	166
H9	s248	39	0.809199988842011	220	68400	19	0.718320189542334		s248	4	202
H9	s248	41	0.855400025844574	264	72000	20	0.740977299683562		s248	4	246
H10	s248	3	0.088500000536442	16	3600	1	0.000555653211842734		s248	4	1
H10	s248	5	0.088699996471405	18	7200	2	0.000587414539989207		s248	4	0
H10	s248	7	0.089000001549721	19	10800	3	0.000620991355145741		s248	4	1
H10	s248	9	0.089199997484684	20	14400	4	0.000656487430927945		s248	4	1.5
H10	s248	11	0.089500002563	20	18000	5	0.000694012472653563		s248	4	2
H10	s248	13	0.089599996805191	21	21600	6	0.000733682456396425		s248	4	2.5
H10	s248	15	0.089800000190735	20	25200	7	0.000775619987420327		s248	4	1.5
H10	s248	17	0.089100003242493	21	28800	8	0.000819954679100554		s248	4	3.5
H10	s248	19	0.089100003242493	20	32400	9	0.000866823553504041		s248	4	2.5
H10	s248	21	0.089000001549721	20	36000	10	0.000916371464866143		s248	4	2.5
H10	s248	23	0.089100003242493	30	39600	11	0.000968751547272667		s248	4	12.5
H10	s248	25	0.089199997484684	20	43200	12	0.00102412568793069		s248	4	2
H10	s248	27	0.089100003242493	20	46800	13	0.00108266502749069		s248	4	2.5
H10	s248	29	0.089199997484684	20	50400	14	0.00114455048896617		s248	4	3
H10	s248	31	0.089800000190735	20	54000	15	0.00120997333688524		s248	4	2
H10	s248	33	0.090000003576279	21	57600	16	0.00127913576840212		s248	4	3
H10	s248	35	0.090000003576279	20	61200	17	0.0013522515381952		s248	4	2
H10	s248	37	0.089599996805191	20	64800	18	0.00142954661908281		s248	4	3
H10	s248	39	0.089800000190735	20	68400	19	0.00151125990039794		s248	4	2
H10	s248	41	0.090199999511242	21	72000	20	0.00159764392628027		s248	4	3
H11	s248	3	0.088699996471405	15	3600	1	0		s248	4	0
H11	s248	5	0.088500000536442	18	7200	2	0		s248	4	0
H11	s248	7	0.088799998164177	19	10800	3	0		s248	4	1
H11	s248	9	0.088600002229214	20	14400	4	0		s248	4	1.5
H11	s248	11	0.088299997150898	21	18000	5	0		s248	4	3
H11	s248	13	0.088299997150898	20	21600	6	0		s248	4	1.5
H11	s248	15	0.088100001215935	20	25200	7	0		s248	4	1.5
H11	s248	17	0.087300002574921	20	28800	8	0		s248	4	2.5
H11	s248	19	0.087399996817112	20	32400	9	0		s248	4	2.5
H11	s248	21	0.086999997496605	20	36000	10	0		s248	4	2.5
H11	s248	23	0.087200000882149	29	39600	11	0		s248	4	11.5
H11	s248	25	0.087200000882149	21	43200	12	0		s248	4	3
H11	s248	27	0.087099999189377	20	46800	13	0		s248	4	2.5
H11	s248	29	0.087300002574921	20	50400	14	0		s248	4	3
H11	s248	31	0.087999999523163	20	54000	15	0		s248	4	2
H11	s248	33	0.087999999523163	21	57600	16	0		s248	4	3
H11	s248	35	0.087899997830391	20	61200	17	0		s248	4	2
H11	s248	37	0.087700001895428	20	64800	18	0		s248	4	3
H11	s248	39	0.087600000202656	21	68400	19	0		s248	4	3
H11	s248	41	0.087999999523163	20	72000	20	0		s248	4	2
H12	s248	3	0.087499998509884	15	3600	1	0.000524255455288457		s248	4	0
H12	s248	5	0.087600000202656	18	7200	2	0.00065973112203138		s248	4	0
H12	s248	7	0.088200002908707	19	10800	3	0.000813290838094982		s248	4	1
H12	s248	9	0.088500000536442	20	14400	4	0.000979949137216821		s248	4	1.5
H12	s248	11	0.088600002229214	21	18000	5	0.001152508385891		s248	4	3
H12	s248	13	0.089100003242493	22	21600	6	0.00132268695082179		s248	4	3.5
H12	s248	15	0.089199997484684	21	25200	7	0.00148264703258794		s248	4	2.5
H12	s248	17	0.088699996471405	21	28800	8	0.00162635577409965		s248	4	3.5
H12	s248	19	0.089000001549721	21	32400	9	0.00175031372656403		s248	4	3.5
H12	s248	21	0.088899999856949	21	36000	10	0.00185353588051145		s248	4	3.5
H12	s248	23	0.089100003242493	29	39600	11	0.00193699998091992		s248	4	11.5
H12	s248	25	0.089100003242493	21	43200	12	0.00200289772924418		s248	4	3
H12	s248	27	0.088899999856949	21	46800	13	0.00205395347722773		s248	4	3.5
H12	s248	29	0.089199997484684	21	50400	14	0.00209293462419409		s248	4	4
H12	s248	31	0.089599996805191	21	54000	15	0.00212236509346528		s248	4	3
H12	s248	33	0.089800000190735	21	57600	16	0.00214439739552879		s248	4	3
H12	s248	35	0.089699998497963	20	61200	17	0.00216078686120851		s248	4	2
H12	s248	37	0.089500002563	20	64800	18	0.00217292121311261		s248	4	3
H12	s248	39	0.089299999177456	21	68400	19	0.00218187377556718		s248	4	3
H12	s248	41	0.089599996805191	21	72000	20	0.00218846180350907		s248	4	3
